"","types","original_price","discount_price","original_level"
"12331","app",0.99,16.44,"very low"
"12332","app",1.99,NA,"low"
"12333","app",6.99,NA,"high"
"12334","app",1.99,NA,"low"
"12335","app",4.99,NA,"moderate"
"12336","app",2.99,NA,"low"
"12337","app",29.99,NA,"very high"
"12338","app",1.99,NA,"low"
"12339","app",2.99,NA,"low"
"12340","app",4.99,NA,"moderate"
"12341","app",9.99,22.93,"high"
"12342","app",2.99,NA,"low"
"12343","app",3.96,2.24,"low"
"12344","app",0.99,NA,"very low"
"12345","app",1.99,NA,"low"
"12346","app",1.99,NA,"low"
"12347","app",1.99,NA,"low"
"12348","app",1.99,NA,"low"
"12349","app",1.99,NA,"low"
"12350","app",1.99,NA,"low"
"12351","app",0.99,NA,"very low"
"12352","app",0.99,NA,"very low"
"12353","app",3.99,NA,"moderate"
"12354","app",2.98,1.26,"low"
"12355","app",0,NA,"very low"
"12356","app",0,NA,"very low"
"12357","app",5.99,37.73,"moderate"
"12358","app",4.99,37.73,"moderate"
"12359","app",14.99,NA,"very high"
"12360","app",2.99,NA,"low"
"12361","app",3.99,NA,"moderate"
"12362","app",514.39,40.25,"very high"
"12363","app",2.99,NA,"low"
"12364","app",29.99,NA,"very high"
"12365","app",14.99,NA,"very high"
"12366","app",9.99,NA,"high"
"12367","app",9.99,11.88,"high"
"12368","app",2.99,NA,"low"
"12369","app",NA,NA,"very high"
"12370","app",4.99,NA,"moderate"
"12371","app",2.99,NA,"low"
"12372","app",7.99,10.78,"high"
"12373","app",2.99,1.01,"low"
"12374","app",5.99,NA,"moderate"
"12375","app",4.99,NA,"moderate"
"12376","app",1.99,NA,"low"
"12377","app",4.99,20.68,"moderate"
"12378","app",0,NA,"very low"
"12379","app",8.99,NA,"high"
"12380","app",NA,NA,"very high"
"12381","app",0.99,NA,"very low"
"12382","app",0.99,2.98,"very low"
"12383","app",1.99,5.7,"low"
"12384","app",2.99,NA,"low"
"12385","app",4.99,NA,"moderate"
"12386","bundle",NA,9.73,"very high"
"12387","app",0.99,NA,"very low"
"12388","app",2.99,NA,"low"
"12389","app",8.99,NA,"high"
"12390","app",0.99,60.88,"very low"
"12391","app",14.99,NA,"very high"
"12392","app",3.99,NA,"moderate"
"12393","app",14.99,NA,"very high"
"12394","app",7.99,NA,"high"
"12395","app",0,NA,"very low"
"12396","app",0.99,NA,"very low"
"12397","app",0.99,NA,"very low"
"12398","app",3.99,NA,"moderate"
"12399","app",0.99,NA,"very low"
"12400","app",0,NA,"very low"
"12401","app",9.99,NA,"high"
"12402","app",7.99,NA,"high"
"12403","app",0,NA,"very low"
"12404","app",0.99,NA,"very low"
"12405","app",6.99,NA,"high"
"12406","app",14.99,NA,"very high"
"12407","app",6.99,NA,"high"
"12408","app",8.99,NA,"high"
"12409","app",1.99,NA,"low"
"12410","app",9.99,NA,"high"
"12411","app",2.99,NA,"low"
"12412","app",3.99,NA,"moderate"
"12413","app",18.89,16.96,"very high"
"12414","app",4.99,20.25,"moderate"
"12415","app",4.99,20.66,"moderate"
"12416","app",1.99,70.42,"low"
"12417","app",5.99,NA,"moderate"
"12418","app",0.99,NA,"very low"
"12419","app",19.99,NA,"very high"
"12420","app",4.99,NA,"moderate"
"12421","app",29.99,17.99,"very high"
"12422","app",7.99,NA,"high"
"12423","app",14.99,NA,"very high"
"12424","app",4.99,26.18,"moderate"
"12425","app",0,NA,"very low"
"12426","app",0,NA,"very low"
"12427","app",2.99,NA,"low"
"12428","app",6.99,17.57,"high"
"12429","app",1.99,1.19,"low"
"12430","app",4.99,22.4,"moderate"
"12431","app",0,NA,"very low"
"12432","app",0.99,NA,"very low"
"12433","app",29.99,NA,"very high"
"12434","app",4.99,35.93,"moderate"
"12435","app",2.99,NA,"low"
"12436","app",7.99,NA,"high"
"12437","app",19.99,104.69,"very high"
"12438","app",501.87,424.72,"very high"
"12439","app",11.99,NA,"high"
"12440","app",5.99,NA,"moderate"
"12441","app",9.99,NA,"high"
"12442","app",2.49,9.17,"low"
"12443","app",4.99,9.17,"moderate"
"12444","app",0.99,NA,"very low"
"12445","app",8.99,NA,"high"
"12446","app",7.99,NA,"high"
"12447","app",2.99,NA,"low"
"12448","app",2.99,NA,"low"
"12449","app",3.99,NA,"moderate"
"12450","app",1.99,NA,"low"
"12451","app",9.99,50.96,"high"
"12452","app",29.99,5.99,"very high"
"12453","app",0.99,0.49,"very low"
"12454","app",0.99,NA,"very low"
"12455","app",0.99,3.56,"very low"
"12456","app",2.99,5.38,"low"
"12457","app",0.99,3.98,"very low"
"12458","app",6.99,NA,"high"
"12459","app",1.99,NA,"low"
"12460","app",1.99,NA,"low"
"12461","app",1.29,5.32,"very low"
"12462","app",0.99,NA,"very low"
"12463","app",11.99,NA,"high"
"12464","app",139.83,100.98,"very high"
"12465","app",0.99,2.96,"very low"
"12466","app",4.99,NA,"moderate"
"12467","app",4.99,NA,"moderate"
"12468","app",4.99,NA,"moderate"
"12469","app",4.99,NA,"moderate"
"12470","app",4.99,NA,"moderate"
"12471","app",4.99,NA,"moderate"
"12472","app",4.99,NA,"moderate"
"12473","app",4.99,NA,"moderate"
"12474","app",4.99,NA,"moderate"
"12475","app",4.99,NA,"moderate"
"12476","app",4.99,NA,"moderate"
"12477","app",4.99,NA,"moderate"
"12478","app",4.99,NA,"moderate"
"12479","app",4.99,NA,"moderate"
"12480","app",4.99,NA,"moderate"
"12481","app",4.99,NA,"moderate"
"12482","app",4.99,NA,"moderate"
"12483","app",4.99,NA,"moderate"
"12484","app",4.99,NA,"moderate"
"12485","app",4.99,NA,"moderate"
"12486","app",19.99,NA,"very high"
"12487","app",12.99,NA,"high"
"12488","app",39.99,NA,"very high"
"12489","bundle",NA,11.98,"very high"
"12490","app",0.99,NA,"very low"
"12491","app",9.99,NA,"high"
"12492","app",9.99,NA,"high"
"12493","app",7.99,216.31,"high"
"12494","app",4.99,NA,"moderate"
"12495","app",6.99,NA,"high"
"12496","app",6.99,NA,"high"
"12497","bundle",NA,2.08,"very high"
"12498","app",9.99,62.93,"high"
"12499","app",4.99,NA,"moderate"
"12500","app",5.99,NA,"moderate"
"12501","app",5.99,NA,"moderate"
"12502","app",9.99,NA,"high"
"12503","app",0.99,NA,"very low"
"12504","app",0.99,NA,"very low"
"12505","app",4.99,NA,"moderate"
"12506","app",0.99,NA,"very low"
"12507","app",1.25,NA,"very low"
"12508","app",NA,NA,"very high"
"12509","app",NA,NA,"very high"
"12510","app",12.99,NA,"high"
"12511","app",9.99,NA,"high"
"12512","app",0,NA,"very low"
"12513","app",1.99,70.42,"low"
"12514","app",2.99,NA,"low"
"12515","app",1.99,NA,"low"
"12516","app",0,NA,"very low"
"12517","app",2.99,NA,"low"
"12518","app",48.55,37.41,"very high"
"12519","app",4.99,NA,"moderate"
"12520","app",14.99,NA,"very high"
"12521","app",9.99,NA,"high"
"12522","app",NA,NA,"very high"
"12523","app",0.99,NA,"very low"
"12524","app",6.99,21.56,"high"
"12525","app",7.99,NA,"high"
"12526","app",9.99,NA,"high"
"12527","app",4.99,NA,"moderate"
"12528","app",9.99,65.62,"high"
"12529","app",6.99,NA,"high"
"12530","app",7.99,NA,"high"
"12531","app",24.92,5.08,"very high"
"12532","app",3.99,NA,"moderate"
"12533","app",19.99,14.99,"very high"
"12534","app",49.99,NA,"very high"
"12535","app",3.99,1.59,"moderate"
"12536","app",19.99,NA,"very high"
"12537","app",5.99,11.87,"moderate"
"12538","app",2.99,NA,"low"
"12539","app",38.91,8.87,"very high"
"12540","app",0.99,22.43,"very low"
"12541","app",4.99,17.98,"moderate"
"12542","app",0,NA,"very low"
"12543","app",NA,NA,"very high"
"12544","app",15.99,NA,"very high"
"12545","app",0,NA,"very low"
"12546","app",0.99,NA,"very low"
"12547","app",9.99,NA,"high"
"12548","app",0,NA,"very low"
"12549","app",29.99,NA,"very high"
"12550","app",0.99,NA,"very low"
"12551","app",0.99,13.32,"very low"
"12552","app",1.99,NA,"low"
"12553","app",0,NA,"very low"
"12554","app",4.99,NA,"moderate"
"12555","app",2.99,NA,"low"
"12556","app",0.99,NA,"very low"
"12557","app",4.99,20.25,"moderate"
"12558","app",2.99,NA,"low"
"12559","app",1.99,NA,"low"
"12560","app",5.99,NA,"moderate"
"12561","app",3.99,24.54,"moderate"
"12562","app",3.99,NA,"moderate"
"12563","app",9.99,NA,"high"
"12564","app",0.99,74.67,"very low"
"12565","app",0,NA,"very low"
"12566","app",624.74,56.3,"very high"
"12567","app",0.99,NA,"very low"
"12568","app",15.99,NA,"very high"
"12569","app",0,NA,"very low"
"12570","app",0.99,1.68,"very low"
"12571","app",24.99,NA,"very high"
"12572","app",1.25,NA,"very low"
"12573","app",NA,NA,"very high"
"12574","app",9.99,NA,"high"
"12575","app",4.99,NA,"moderate"
"12576","app",9.99,22.37,"high"
"12577","app",6.99,23.76,"high"
"12578","app",9.99,NA,"high"
"12579","app",0.99,NA,"very low"
"12580","app",2.99,NA,"low"
"12581","app",59.94,23.97,"very high"
"12582","app",0.99,NA,"very low"
"12583","app",0.99,NA,"very low"
"12584","app",9.99,NA,"high"
"12585","app",0,NA,"very low"
"12586","app",1.99,4.47,"low"
"12587","app",0.99,NA,"very low"
"12588","app",7.99,65.62,"high"
"12589","app",4.99,65.62,"moderate"
"12590","app",3.99,20.66,"moderate"
"12591","app",18.89,16.96,"very high"
"12592","app",1.99,62.87,"low"
"12593","app",4.99,68.88,"moderate"
"12594","app",14.99,NA,"very high"
"12595","app",4.99,NA,"moderate"
"12596","app",9.99,NA,"high"
"12597","app",9.99,NA,"high"
"12598","app",199.99,NA,"very high"
"12599","app",4.99,NA,"moderate"
"12600","app",1.99,NA,"low"
"12601","app",3.99,NA,"moderate"
"12602","app",9.99,22.48,"high"
"12603","app",9.99,NA,"high"
"12604","app",0.99,13.4,"very low"
"12605","app",12.99,NA,"high"
"12606","app",10.99,43.2,"high"
"12607","app",3.99,7.48,"moderate"
"12608","app",2.99,NA,"low"
"12609","app",2.99,11.87,"low"
"12610","app",1.99,14.36,"low"
"12611","app",0,NA,"very low"
"12612","bundle",NA,NA,"very high"
"12613","app",11.99,NA,"high"
"12614","bundle",NA,8.96,"very high"
"12615","app",1.99,NA,"low"
"12616","app",1.99,NA,"low"
"12617","app",501.87,31.38,"very high"
"12618","app",1.99,NA,"low"
"12619","app",1.99,NA,"low"
"12620","app",1.99,NA,"low"
"12621","app",0.99,NA,"very low"
"12622","app",6.99,25.2,"high"
"12623","app",0,NA,"very low"
"12624","app",8.99,NA,"high"
"12625","app",NA,NA,"very high"
"12626","app",4.99,NA,"moderate"
"12627","app",3.99,NA,"moderate"
"12628","app",NA,NA,"very high"
"12629","app",NA,NA,"very high"
"12630","app",6.99,NA,"high"
"12631","app",2.99,NA,"low"
"12632","app",NA,NA,"very high"
"12633","app",3.99,NA,"moderate"
"12634","app",9.99,51.94,"high"
"12635","app",9.99,51.94,"high"
"12636","app",4.99,51.94,"moderate"
"12637","app",8.99,NA,"high"
"12638","app",2.99,NA,"low"
"12639","app",0.99,NA,"very low"
"12640","app",2.99,NA,"low"
"12641","app",9.99,NA,"high"
"12642","app",9.99,NA,"high"
"12643","app",0.99,59.04,"very low"
"12644","app",9.99,NA,"high"
"12645","app",9.99,NA,"high"
"12646","app",9.99,NA,"high"
"12647","app",9.99,NA,"high"
"12648","app",9.99,NA,"high"
"12649","app",9.99,NA,"high"
"12650","app",9.99,NA,"high"
"12651","app",9.99,NA,"high"
"12652","app",9.99,NA,"high"
"12653","app",9.99,NA,"high"
"12654","app",9.99,NA,"high"
"12655","app",9.99,NA,"high"
"12656","app",9.99,NA,"high"
"12657","app",9.99,NA,"high"
"12658","app",9.99,NA,"high"
"12659","app",9.99,NA,"high"
"12660","app",9.99,NA,"high"
"12661","app",9.99,NA,"high"
"12662","app",9.99,26.96,"high"
"12663","app",4.49,NA,"moderate"
"12664","app",7.99,216.31,"high"
"12665","app",1.99,NA,"low"
"12666","app",1.99,NA,"low"
"12667","app",0.99,NA,"very low"
"12668","app",0.99,NA,"very low"
"12669","app",0.99,NA,"very low"
"12670","app",0.99,NA,"very low"
"12671","app",0.99,NA,"very low"
"12672","app",0.99,NA,"very low"
"12673","app",0.99,NA,"very low"
"12674","app",0.99,NA,"very low"
"12675","app",0.99,NA,"very low"
"12676","app",0.99,NA,"very low"
"12677","app",2.99,NA,"low"
"12678","app",5.99,NA,"moderate"
"12679","app",0.99,NA,"very low"
"12680","app",6.99,NA,"high"
"12681","app",4.99,NA,"moderate"
"12682","app",0.99,NA,"very low"
"12683","bundle",1.98,0.58,"very low"
"12684","app",2.99,NA,"low"
"12685","app",11.99,NA,"high"
"12686","bundle",NA,12.73,"very high"
"12687","app",14.99,29.98,"very high"
"12688","app",14.99,NA,"very high"
"12689","app",0,NA,"very low"
"12690","app",3.99,4.48,"moderate"
"12691","app",1.99,179.76,"low"
"12692","app",49.99,NA,"very high"
"12693","app",1.99,NA,"low"
"12694","app",12.99,NA,"high"
"12695","app",0,NA,"very low"
"12696","app",1.99,NA,"low"
"12697","app",44.59,33.58,"very high"
"12698","app",2.99,115.97,"low"
"12699","app",NA,NA,"very high"
"12700","app",1.99,33.68,"low"
"12701","app",1.99,NA,"low"
"12702","app",2.99,NA,"low"
"12703","bundle",199.98,152.98,"very high"
"12704","app",0,NA,"very low"
"12705","app",2.99,NA,"low"
"12706","app",6.99,NA,"high"
"12707","app",4.99,NA,"moderate"
"12708","app",5.99,NA,"moderate"
"12709","app",0,NA,"very low"
"12710","app",12.99,NA,"high"
"12711","app",9.99,29.67,"high"
"12712","app",9.99,NA,"high"
"12713","app",4.99,NA,"moderate"
"12714","app",0,NA,"very low"
"12715","app",2.99,16.43,"low"
"12716","app",0.99,NA,"very low"
"12717","app",2.99,11.16,"low"
"12718","app",9.99,45.98,"high"
"12719","app",6.99,NA,"high"
"12720","app",4.99,NA,"moderate"
"12721","app",514.39,40.25,"very high"
"12722","app",514.39,40.25,"very high"
"12723","app",514.39,40.25,"very high"
"12724","app",5.99,NA,"moderate"
"12725","app",9.99,35.98,"high"
"12726","app",9.99,0.99,"high"
"12727","app",514.39,40.25,"very high"
"12728","app",514.39,40.25,"very high"
"12729","app",1.99,NA,"low"
"12730","app",0,NA,"very low"
"12731","app",514.39,40.25,"very high"
"12732","app",8.99,15.28,"high"
"12733","app",14.99,NA,"very high"
"12734","app",5.99,NA,"moderate"
"12735","app",6.99,9.58,"high"
"12736","app",7.99,NA,"high"
"12737","app",2.99,NA,"low"
"12738","app",1.99,NA,"low"
"12739","app",3.99,NA,"moderate"
"12740","app",0.99,NA,"very low"
"12741","app",0.99,NA,"very low"
"12742","app",2.99,19.16,"low"
"12743","app",1.99,2.98,"low"
"12744","app",0.99,NA,"very low"
"12745","app",6.99,NA,"high"
"12746","app",9.99,NA,"high"
"12747","app",19.99,NA,"very high"
"12748","app",5.99,21.19,"moderate"
"12749","app",0.99,2.22,"very low"
"12750","app",6.99,11.37,"high"
"12751","app",1.99,NA,"low"
"12752","app",4.99,NA,"moderate"
"12753","app",2.99,92.82,"low"
"12754","app",1.99,NA,"low"
"12755","app",14.99,NA,"very high"
"12756","app",0.99,58.17,"very low"
"12757","app",7.99,24.48,"high"
"12758","app",2.99,NA,"low"
"12759","app",8.99,24.55,"high"
"12760","app",2.99,NA,"low"
"12761","app",9.99,26.97,"high"
"12762","app",24.99,NA,"very high"
"12763","app",9.99,44.95,"high"
"12764","app",24.99,NA,"very high"
"12765","app",7.99,NA,"high"
"12766","app",0.99,NA,"very low"
"12767","app",6.99,NA,"high"
"12768","app",NA,NA,"very high"
"12769","app",0,NA,"very low"
"12770","app",4.99,NA,"moderate"
"12771","app",19.99,NA,"very high"
"12772","app",14.99,NA,"very high"
"12773","app",5.99,50,"moderate"
"12774","app",1.99,7.17,"low"
"12775","app",2.99,NA,"low"
"12776","app",5.99,50,"moderate"
"12777","app",5.99,50,"moderate"
"12778","app",1.99,NA,"low"
"12779","app",4.99,NA,"moderate"
"12780","app",2.99,NA,"low"
"12781","app",2.99,169.42,"low"
"12782","app",4.99,NA,"moderate"
"12783","app",29.99,178.43,"very high"
"12784","app",2.99,320.28,"low"
"12785","app",7.99,NA,"high"
"12786","app",0,NA,"very low"
"12787","bundle",NA,20.71,"very high"
"12788","bundle",NA,11.97,"very high"
"12789","bundle",NA,11.97,"very high"
"12790","bundle",NA,5.96,"very high"
"12791","bundle",NA,37.67,"very high"
"12792","bundle",NA,3.98,"very high"
"12793","bundle",NA,5.58,"very high"
"12794","bundle",NA,NA,"very high"
"12795","bundle",NA,17.08,"very high"
"12796","bundle",NA,10.18,"very high"
"12797","bundle",NA,12.98,"very high"
"12798","bundle",NA,11.98,"very high"
"12799","bundle",NA,11.98,"very high"
"12800","app",9.99,22.47,"high"
"12801","app",3.99,NA,"moderate"
"12802","app",0.99,NA,"very low"
"12803","app",4.99,NA,"moderate"
"12804","app",0,NA,"very low"
"12805","app",9.99,24.88,"high"
"12806","app",4.99,24.52,"moderate"
"12807","app",3.99,NA,"moderate"
"12808","app",5.99,NA,"moderate"
"12809","app",19.99,NA,"very high"
"12810","app",0,NA,"very low"
"12811","app",1.99,NA,"low"
"12812","bundle",2.98,1.26,"very low"
"12813","bundle",NA,10.48,"very high"
"12814","bundle",NA,19.53,"very high"
"12815","bundle",NA,10.78,"very high"
"12816","bundle",NA,24.28,"very high"
"12817","bundle",NA,10.78,"very high"
"12818","bundle",28.97,17.82,"moderate"
"12819","app",2.99,NA,"low"
"12820","app",2.99,NA,"low"
"12821","app",2.99,NA,"low"
"12822","app",2.99,NA,"low"
"12823","app",2.99,NA,"low"
"12824","app",2.99,NA,"low"
"12825","app",2.99,NA,"low"
"12826","app",29.99,NA,"very high"
"12827","app",2.99,NA,"low"
"12828","app",1.99,NA,"low"
"12829","app",1.99,NA,"low"
"12830","app",4.99,NA,"moderate"
"12831","app",4.99,NA,"moderate"
"12832","app",10.99,NA,"high"
"12833","app",4.99,NA,"moderate"
"12834","app",2.99,NA,"low"
"12835","app",7.99,NA,"high"
"12836","app",2.99,NA,"low"
"12837","app",2.99,NA,"low"
"12838","app",2.99,NA,"low"
"12839","app",4.99,NA,"moderate"
"12840","app",9.99,NA,"high"
"12841","app",25.91,12.56,"very high"
"12842","app",2.99,NA,"low"
"12843","app",2.99,NA,"low"
"12844","app",2.99,NA,"low"
"12845","app",2.99,NA,"low"
"12846","app",2.99,NA,"low"
"12847","app",2.99,NA,"low"
"12848","app",2.99,NA,"low"
"12849","app",4.99,3.49,"moderate"
"12850","app",9.99,NA,"high"
"12851","app",9.99,NA,"high"
"12852","app",0.99,1.18,"very low"
"12853","app",1.99,NA,"low"
"12854","app",0.99,13.32,"very low"
"12855","app",4.99,79.62,"moderate"
"12856","app",1.99,6.36,"low"
"12857","app",1.99,6.36,"low"
"12858","app",14.99,104.69,"very high"
"12859","app",14.99,NA,"very high"
"12860","app",19.99,NA,"very high"
"12861","app",6.99,121.48,"high"
"12862","app",24.99,NA,"very high"
"12863","app",0.99,NA,"very low"
"12864","app",2.99,NA,"low"
"12865","app",1.99,NA,"low"
"12866","app",0.99,NA,"very low"
"12867","app",2.99,NA,"low"
"12868","bundle",NA,17.98,"very high"
"12869","bundle",NA,8.78,"very high"
"12870","bundle",NA,18.02,"very high"
"12871","bundle",NA,16.68,"very high"
"12872","bundle",NA,34.75,"very high"
"12873","bundle",NA,35.96,"very high"
"12874","bundle",NA,33.36,"very high"
"12875","bundle",NA,21.58,"very high"
"12876","bundle",NA,5.88,"very high"
"12877","bundle",NA,19.78,"very high"
"12878","bundle",NA,7.48,"very high"
"12879","bundle",NA,164.93,"very high"
"12880","app",NA,32.28,"very high"
"12881","bundle",NA,16.98,"very high"
"12882","bundle",NA,6.28,"very high"
"12883","bundle",NA,8.98,"very high"
"12884","bundle",NA,11.97,"very high"
"12885","bundle",NA,7.48,"very high"
"12886","bundle",NA,9.29,"very high"
"12887","bundle",NA,1.99,"very high"
"12888","bundle",NA,3.58,"very high"
"12889","bundle",NA,10.06,"very high"
"12890","bundle",NA,15.72,"very high"
"12891","bundle",NA,26.07,"very high"
"12892","bundle",NA,14.98,"very high"
"12893","app",0.99,NA,"very low"
"12894","app",0.99,12.44,"very low"
"12895","app",5.99,NA,"moderate"
"12896","app",4.99,NA,"moderate"
"12897","app",0,NA,"very low"
"12898","app",2.99,NA,"low"
"12899","app",9.99,NA,"high"
"12900","app",9.99,NA,"high"
"12901","app",4.99,45.98,"moderate"
"12902","app",7.99,45.98,"high"
"12903","app",2.99,NA,"low"
"12904","app",0.99,18.28,"very low"
"12905","app",0.99,NA,"very low"
"12906","app",59.99,NA,"very high"
"12907","app",0.99,NA,"very low"
"12908","app",2.99,63.73,"low"
"12909","app",2.99,NA,"low"
"12910","app",9.99,15.71,"high"
"12911","app",0.99,NA,"very low"
"12912","app",2.99,NA,"low"
"12913","app",0.99,NA,"very low"
"12914","app",0.99,NA,"very low"
"12915","app",0.99,18.28,"very low"
"12916","bundle",NA,4.57,"very high"
"12917","app",4.99,NA,"moderate"
"12918","app",4.99,NA,"moderate"
"12919","app",86.56,2.22,"very high"
"12920","app",0,NA,"very low"
"12921","app",4.99,7.98,"moderate"
"12922","app",0,NA,"very low"
"12923","app",24.99,NA,"very high"
"12924","app",159.98,70.38,"very high"
"12925","app",3.99,26.07,"moderate"
"12926","app",3.99,NA,"moderate"
"12927","app",4.99,NA,"moderate"
"12928","app",0,NA,"very low"
"12929","app",2.99,25.46,"low"
"12930","app",0.99,1.78,"very low"
"12931","app",9.99,NA,"high"
"12932","app",18.99,51.27,"very high"
"12933","app",9.99,17.98,"high"
"12934","app",39.99,NA,"very high"
"12935","app",4.99,NA,"moderate"
"12936","app",9.99,NA,"high"
"12937","app",1.99,5.07,"low"
"12938","app",3.99,NA,"moderate"
"12939","bundle",NA,5.39,"very high"
"12940","bundle",NA,13.95,"very high"
"12941","app",4.99,NA,"moderate"
"12942","app",4.99,NA,"moderate"
"12943","app",4.99,39.96,"moderate"
"12944","app",19.99,NA,"very high"
"12945","app",19.99,NA,"very high"
